Log file open, 02/28/23 14:48:38
[2023.02.28-21.48.44:463][  0]LogDeviceProfileManager: 	[00000A1B72D64600][00000A1B72DD5000 52] iPhone11Pro, 
[2023.02.28-21.48.44:463][  0]LogDeviceProfileManager: 	[00000A1B72D63E00][00000A1B72DD7800 52] iPhone11ProMax, 
[2023.02.28-21.48.44:463][  0]LogDeviceProfileManager: 	[00000A1B72D64400][00000A1B72DDA000 52] iPhoneSE2, 
[2023.02.28-21.48.44:463][  0]LogDeviceProfileManager: 	[00000A1B72D64200][00000A1B72DDC800 52] iPhone12Mini, 
[2023.02.28-21.48.44:463][  0]LogDeviceProfileManager: 	[00000A1B72D65000][00000A1B72DC2800 52] iPhone12, 
[2023.02.28-21.48.44:463][  0]LogDeviceProfileManager: 	[00000A1B72D62C00][00000A1B72DE0000 52] iPhone12Pro, 
[2023.02.28-21.48.44:463][  0]LogDeviceProfileManager: 	[00000A1B72D65200][00000A1B72DE5000 52] iPhone12ProMax, 
[2023.02.28-21.48.44:463][  0]LogDeviceProfileManager: 	[00000A1B72D65A00][00000A1B72DE7800 52] iPhone13Mini, 
[2023.02.28-21.48.44:463][  0]LogDeviceProfileManager: 	[00000A1B72D63600][00000A1B72DEA000 52] iPhone13, 
[2023.02.28-21.48.44:463][  0]LogDeviceProfileManager: 	[00000A1B72D64000][00000A1B72DEC800 52] iPhone13Pro, 
[2023.02.28-21.48.44:463][  0]LogDeviceProfileManager: 	[00000A1B72D62200][00000A1B72DD2800 52] iPhone13ProMax, 
[2023.02.28-21.48.44:463][  0]LogDeviceProfileManager: 	[00000A1B72D63A00][00000A1B72E00000 52] iPhoneSE3, 
[2023.02.28-21.48.44:463][  0]LogDeviceProfileManager: 	[00000A1B72D66000][00000A1B72E05000 52] iPhone14, 
[2023.02.28-21.48.44:463][  0]LogDeviceProfileManager: 	[00000A1B72D65600][00000A1B72E07800 52] iPhone14Plus, 
[2023.02.28-21.48.44:463][  0]LogDeviceProfileManager: 	[00000A1B72D66200][00000A1B72E0A000 52] iPhone14Pro, 
[2023.02.28-21.48.44:463][  0]LogDeviceProfileManager: 	[00000A1B72D66A00][00000A1B72E0C800 52] iPhone14ProMax, 
[2023.02.28-21.48.44:463][  0]LogDeviceProfileManager: 	[00000A1B72D63C00][00000A1B72DE2800 52] iPadPro105, 
[2023.02.28-21.48.44:463][  0]LogDeviceProfileManager: 	[00000A1B72D65C00][00000A1B72E10000 52] iPadPro129, 
[2023.02.28-21.48.44:463][  0]LogDeviceProfileManager: 	[00000A1B72D61A00][00000A1B72E15000 52] iPadPro97, 
[2023.02.28-21.48.44:463][  0]LogDeviceProfileManager: 	[00000A1B72D65400][00000A1B72E17800 52] iPadPro2_129, 
[2023.02.28-21.48.44:463][  0]LogDeviceProfileManager: 	[00000A1B72D67000][00000A1B72E1A000 52] iPad5, 
[2023.02.28-21.48.44:463][  0]LogDeviceProfileManager: 	[00000A1B72D66600][00000A1B72E1C800 52] iPad6, 
[2023.02.28-21.48.44:464][  0]LogDeviceProfileManager: 	[00000A1B72D67200][00000A1B72E02800 52] iPad7, 
[2023.02.28-21.48.44:464][  0]LogDeviceProfileManager: 	[00000A1B72D67A00][00000A1B72D90000 52] iPad8, 
[2023.02.28-21.48.44:464][  0]LogDeviceProfileManager: 	[00000A1B72D65E00][00000A1B72D95000 52] iPad9, 
[2023.02.28-21.48.44:464][  0]LogDeviceProfileManager: 	[00000A1B72D66C00][00000A1B72D97800 52] iPad10, 
[2023.02.28-21.48.44:464][  0]LogDeviceProfileManager: 	[00000A1B72D65800][00000A1B72D9A000 52] iPadPro11, 
[2023.02.28-21.48.44:464][  0]LogDeviceProfileManager: 	[00000A1B72D66400][00000A1B72D9C800 52] iPadPro2_11, 
[2023.02.28-21.48.44:464][  0]LogDeviceProfileManager: 	[00000A1B72D68000][00000A1B72E12800 52] iPadPro3_11, 
[2023.02.28-21.48.44:464][  0]LogDeviceProfileManager: 	[00000A1B72D67600][00000A1B72E30000 52] iPadPro4_11, 
[2023.02.28-21.48.44:464][  0]LogDeviceProfileManager: 	[00000A1B72D68200][00000A1B72E35000 52] iPadPro3_129, 
[2023.02.28-21.48.44:464][  0]LogDeviceProfileManager: 	[00000A1B72D68A00][00000A1B72E37800 52] iPadPro4_129, 
[2023.02.28-21.48.44:464][  0]LogDeviceProfileManager: 	[00000A1B72D66E00][00000A1B72E3A000 52] iPadPro5_129, 
[2023.02.28-21.48.44:464][  0]LogDeviceProfileManager: 	[00000A1B72D67C00][00000A1B72E3C800 52] iPadPro6_129, 
[2023.02.28-21.48.44:464][  0]LogDeviceProfileManager: 	[00000A1B72D66800][00000A1B72D92800 52] AppleTV, 
[2023.02.28-21.48.44:464][  0]LogDeviceProfileManager: 	[00000A1B72D67400][00000A1B72E40000 52] AppleTV4K, 
[2023.02.28-21.48.44:464][  0]LogDeviceProfileManager: 	[00000A1B72D69000][00000A1B72E45000 52] AppleTV2_4K, 
[2023.02.28-21.48.44:464][  0]LogDeviceProfileManager: 	[00000A1B72D68600][00000A1B72E47800 52] TVOS, 
[2023.02.28-21.48.44:464][  0]LogDeviceProfileManager: 	[00000A1B72D6A400][00000A1B72E4C800 52] Mac, 
[2023.02.28-21.48.44:464][  0]LogDeviceProfileManager: 	[00000A1B72D6A600][00000A1B72E4A000 52] MacEditor, 
[2023.02.28-21.48.44:464][  0]LogDeviceProfileManager: 	[00000A1B72D68C00][00000A1B72E32800 52] MacClient, 
[2023.02.28-21.48.44:464][  0]LogDeviceProfileManager: 	[00000A1B72D68800][00000A1B72E50000 52] MacServer, 
[2023.02.28-21.48.44:464][  0]LogDeviceProfileManager: 	[00000A1B72D67E00][00000A1B72E57800 52] Linux, 
[2023.02.28-21.48.44:464][  0]LogDeviceProfileManager: 	[00000A1B72D68E00][00000A1B72E55000 52] LinuxEditor, 
[2023.02.28-21.48.44:464][  0]LogDeviceProfileManager: 	[00000A1B72D69C00][00000A1B72E5A000 52] LinuxArm64Editor, 
[2023.02.28-21.48.44:464][  0]LogDeviceProfileManager: 	[00000A1B72D6AA00][00000A1B72E5C800 52] LinuxArm64, 
[2023.02.28-21.48.44:464][  0]LogDeviceProfileManager: 	[00000A1B72D69E00][00000A1B72E42800 52] LinuxClient, 
[2023.02.28-21.48.44:464][  0]LogDeviceProfileManager: 	[00000A1B72D69800][00000A1B72E60000 52] LinuxArm64Client, 
[2023.02.28-21.48.44:464][  0]LogDeviceProfileManager: 	[00000A1B72D6A800][00000A1B72E65000 52] LinuxServer, 
[2023.02.28-21.48.44:464][  0]LogDeviceProfileManager: 	[00000A1B72D6AE00][00000A1B72E67800 52] LinuxArm64Server, 
[2023.02.28-21.48.44:464][  0]LogDeviceProfileManager: 	[00000A1B72D6AC00][00000A1B72E6A000 52] Android, 
[2023.02.28-21.48.44:464][  0]LogDeviceProfileManager: 	[00000A1B72D69200][00000A1B72E6C800 52] Android_Preview_OpenGL, 
[2023.02.28-21.48.44:464][  0]LogDeviceProfileManager: 	[00000A1B72D6B000][00000A1B72E52800 52] Android_Preview_Vulkan, 
[2023.02.28-21.48.44:464][  0]LogDeviceProfileManager: 	[00000A1B72D67800][00000A1B72E70000 52] Android_Low, 
[2023.02.28-21.48.44:464][  0]LogDeviceProfileManager: 	[00000A1B72D6B200][00000A1B72E75000 52] Android_Mid, 
[2023.02.28-21.48.44:464][  0]LogDeviceProfileManager: 	[00000A1B72D6BA00][00000A1B72E77800 52] Android_High, 
[2023.02.28-21.48.44:464][  0]LogDeviceProfileManager: 	[00000A1B72D69600][00000A1B72E7A000 52] Android_Default, 
[2023.02.28-21.48.44:464][  0]LogDeviceProfileManager: 	[00000A1B72D69400][00000A1B72E7C800 52] Android_Adreno4xx, 
[2023.02.28-21.48.44:464][  0]LogDeviceProfileManager: 	[00000A1B72D68400][00000A1B72E62800 52] Android_Adreno5xx_Low, 
[2023.02.28-21.48.44:464][  0]LogDeviceProfileManager: 	[00000A1B72D62E00][00000A1B72E20000 52] Android_Adreno5xx, 
[2023.02.28-21.48.44:464][  0]LogDeviceProfileManager: 	[00000A1B72D6C000][00000A1B72E25000 52] Android_Adreno6xx, 
[2023.02.28-21.48.44:464][  0]LogDeviceProfileManager: 	[00000A1B72D6B600][00000A1B72E27800 52] Android_Adreno6xx_Vulkan, 
[2023.02.28-21.48.44:464][  0]LogDeviceProfileManager: 	[00000A1B72D6C200][00000A1B72E2A000 52] Android_Adreno7xx, 
[2023.02.28-21.48.44:464][  0]LogDeviceProfileManager: 	[00000A1B72D6CA00][00000A1B72E2C800 52] Android_Adreno7xx_Vulkan, 
[2023.02.28-21.48.44:464][  0]LogDeviceProfileManager: 	[00000A1B72D6A200][00000A1B72E72800 52] Android_Mali_T6xx, 
[2023.02.28-21.48.44:464][  0]LogDeviceProfileManager: 	[00000A1B72D6BC00][00000A1B72E80000 52] Android_Mali_T7xx, 
[2023.02.28-21.48.44:464][  0]LogDeviceProfileManager: 	[00000A1B72D6A000][00000A1B72E85000 52] Android_Mali_T8xx, 
[2023.02.28-21.48.44:464][  0]LogDeviceProfileManager: 	[00000A1B72D6B400][00000A1B72E87800 52] Android_Mali_G71, 
[2023.02.28-21.48.44:464][  0]LogDeviceProfileManager: 	[00000A1B72D6D000][00000A1B72E8A000 52] Android_Mali_G72, 
[2023.02.28-21.48.44:464][  0]LogDeviceProfileManager: 	[00000A1B72D6C600][00000A1B72E8C800 52] Android_Mali_G72_Vulkan, 
[2023.02.28-21.48.44:464][  0]LogDeviceProfileManager: 	[00000A1B72D6D200][00000A1B72E22800 52] Android_Mali_G76, 
[2023.02.28-21.48.44:464][  0]LogDeviceProfileManager: 	[00000A1B72D6DA00][00000A1B72E90000 52] Android_Mali_G76_Vulkan, 
[2023.02.28-21.48.44:464][  0]LogDeviceProfileManager: 	[00000A1B72D6BE00][00000A1B72E95000 52] Android_Mali_G77, 
[2023.02.28-21.48.44:464][  0]LogDeviceProfileManager: 	[00000A1B72D6CC00][00000A1B72E97800 52] Android_Mali_G77_Vulkan, 
[2023.02.28-21.48.44:464][  0]LogDeviceProfileManager: 	[00000A1B72D6B800][00000A1B72E9A000 52] Android_Mali_G78, 
[2023.02.28-21.48.44:464][  0]LogDeviceProfileManager: 	[00000A1B72D6C400][00000A1B72E9C800 52] Android_Mali_G78_Vulkan, 
[2023.02.28-21.48.44:464][  0]LogDeviceProfileManager: 	[00000A1B72D6E000][00000A1B72E82800 52] Android_Mali_G710, 
[2023.02.28-21.48.44:464][  0]LogDeviceProfileManager: 	[00000A1B72D6D600][00000A1B72EA0000 52] Android_Mali_G710_Vulkan, 
[2023.02.28-21.48.44:464][  0]LogDeviceProfileManager: 	[00000A1B72D6E200][00000A1B72EA5000 52] Android_Xclipse_920, 
[2023.02.28-21.48.44:464][  0]LogDeviceProfileManager: 	[00000A1B72D6EA00][00000A1B72EA7800 52] Android_Xclipse_920_Vulkan, 
[2023.02.28-21.48.44:464][  0]LogDeviceProfileManager: 	[00000A1B72D6CE00][00000A1B72EAA000 52] Android_Vulkan_SM5, 
[2023.02.28-21.48.44:464][  0]LogDeviceProfileManager: 	[00000A1B72D6DC00][00000A1B72EAC800 52] Android_PowerVR_G6xxx, 
[2023.02.28-21.48.44:464][  0]LogDeviceProfileManager: 	[00000A1B72D6C800][00000A1B72E92800 52] Android_PowerVR_GT7xxx, 
[2023.02.28-21.48.44:464][  0]LogDeviceProfileManager: 	[00000A1B72D6D400][00000A1B72EB0000 52] Android_PowerVR_GE8xxx, 
[2023.02.28-21.48.44:464][  0]LogDeviceProfileManager: 	[00000A1B72D6E400][00000A1B72EB5000 52] Android_PowerVR_GM9xxx, 
[2023.02.28-21.48.44:464][  0]LogDeviceProfileManager: 	[00000A1B72D6F200][00000A1B72EB7800 52] Android_PowerVR_GM9xxx_Vulkan, 
[2023.02.28-21.48.44:464][  0]LogDeviceProfileManager: 	[00000A1B72D6DE00][00000A1B72EBA000 52] Android_TegraK1, 
[2023.02.28-21.48.44:464][  0]LogDeviceProfileManager: 	[00000A1B72D6EC00][00000A1B72EBC800 52] Android_Unknown_Vulkan, 
[2023.02.28-21.48.44:464][  0]LogDeviceProfileManager: 	[00000A1B72D6E800][00000A1B72EA2800 52] Oculus_Quest, 
[2023.02.28-21.48.44:464][  0]LogDeviceProfileManager: 	[00000A1B72D6D800][00000A1B72EC0000 52] Oculus_Quest2, 
[2023.02.28-21.48.44:464][  0]LogDeviceProfileManager: 	[00000A1B7251F200][00000A1B72EC5000 52] HoloLens, 
[2023.02.28-21.48.44:464][  0]LogDeviceProfileManager: Active device profile: [00000A1B72D62600][00000A1B6FFA5000 52] WindowsEditor
[2023.02.28-21.48.44:464][  0]LogCsvProfiler: Display: Metadata set : deviceprofile="WindowsEditor"
[2023.02.28-21.48.44:464][  0]LogShaderCompilers: Display: Compiling shader autogen file: ../../../../../Users/masonlbrubaker/Documents/GitHub/Bigbraingametest/Intermediate/ShaderAutogen/PCD3D_SM5/AutogenShaderHeaders.ush
[2023.02.28-21.48.44:464][  0]LogShaderCompilers: Display: Shader autogen file written: ../../../../../Users/masonlbrubaker/Documents/GitHub/Bigbraingametest/Intermediate/ShaderAutogen/PCD3D_SM5/AutogenShaderHeaders.ush
[2023.02.28-21.48.44:465][  0]LogShaderCompilers: Display: Compiling shader autogen file: ../../../../../Users/masonlbrubaker/Documents/GitHub/Bigbraingametest/Intermediate/ShaderAutogen/PCD3D_ES3_1/AutogenShaderHeaders.ush
[2023.02.28-21.48.44:465][  0]LogShaderCompilers: Display: Shader autogen file written: ../../../../../Users/masonlbrubaker/Documents/GitHub/Bigbraingametest/Intermediate/ShaderAutogen/PCD3D_ES3_1/AutogenShaderHeaders.ush
[2023.02.28-21.48.44:467][  0]LogTurnkeySupport: Turnkey Platform: Android: (Status=Invalid, Allowed_Sdk=r25b, Current_Sdk=, Allowed_AutoSdk=r25b, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2023.02.28-21.48.44:467][  0]LogTurnkeySupport: Turnkey Platform: HoloLens: (Status=Valid, MinAllowed_Sdk=10.0.00000.0, MaxAllowed_Sdk=10.9.99999.0, Current_Sdk=10.0.22000.0, Allowed_AutoSdk=10.0.18362.0, Current_AutoSdk=, Flags="InstalledSdk_ValidVersionExists")
[2023.02.28-21.48.44:467][  0]LogTurnkeySupport: Turnkey Platform: IOS: (Status=Invalid, MinAllowed_Sdk=1100.0.0.0, MaxAllowed_Sdk=1499.0, Current_Sdk=, Allowed_AutoSdk=13.3, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2023.02.28-21.48.44:467][  0]LogTurnkeySupport: Turnkey Platform: Linux: (Status=Invalid, Allowed_Sdk=v20_clang-13.0.1-centos7, Current_Sdk=, Allowed_AutoSdk=v20_clang-13.0.1-centos7, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2023.02.28-21.48.44:467][  0]LogTurnkeySupport: Turnkey Platform: LinuxArm64: (Status=Invalid, Allowed_Sdk=v20_clang-13.0.1-centos7, Current_Sdk=, Allowed_AutoSdk=v20_clang-13.0.1-centos7, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2023.02.28-21.48.44:467][  0]LogTurnkeySupport: Turnkey Platform: TVOS: (Status=Invalid, MinAllowed_Sdk=1100.0.0.0, MaxAllowed_Sdk=1499.0, Current_Sdk=, Allowed_AutoSdk=13.3, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2023.02.28-21.48.44:467][  0]LogTurnkeySupport: Turnkey Platform: Win64: (Status=Valid, MinAllowed_Sdk=10.0.00000.0, MaxAllowed_Sdk=10.9.99999.0, Current_Sdk=10.0.22000.0, Allowed_AutoSdk=10.0.18362.0, Current_AutoSdk=, Flags="InstalledSdk_ValidVersionExists")
[2023.02.28-21.48.44:469][  0]LogTurnkeySupport: Running Turnkey device detection: ' -ScriptsForProject="C:/Users/masonlbrubaker/Documents/GitHub/Bigbraingametest/Bigbrainsomething.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="C:/Users/masonlbrubaker/Documents/GitHub/Bigbraingametest/Intermediate/TurnkeyReport_1.log" -log="C:/Users/masonlbrubaker/Documents/GitHub/Bigbraingametest/Intermediate/TurnkeyLog_1.log" -project="C:/Users/masonlbrubaker/Documents/GitHub/Bigbraingametest/Bigbrainsomething.uproject"  -Device=Win64@IT0000000002719'
[2023.02.28-21.48.44:469][  0]LogMonitoredProcess: Running Serialized UAT: [ cmd.exe /c ""C:/Epic/UE_5.1/Engine/Build/BatchFiles/RunUAT.bat"  -ScriptsForProject="C:/Users/masonlbrubaker/Documents/GitHub/Bigbraingametest/Bigbrainsomething.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="C:/Users/masonlbrubaker/Documents/GitHub/Bigbraingametest/Intermediate/TurnkeyReport_1.log" -log="C:/Users/masonlbrubaker/Documents/GitHub/Bigbraingametest/Intermediate/TurnkeyLog_1.log" -project="C:/Users/masonlbrubaker/Documents/GitHub/Bigbraingametest/Bigbrainsomething.uproject"  -Device=Win64@IT0000000002719" -nocompile -nocompileuat ]
[2023.02.28-21.48.44:508][  0]LogTexture: Display: Oodle Texture Encode Speed settings: Fast: RDO Off Lambda=0, Effort=Normal Final: RDO Off Lambda=0, Effort=Normal
